# Matter power spectrum P(k) at redshift z=0 for k=1.37159e-05 to 993.25 h/Mpc, number of wavenumbers equal to 592. Normalized to sigma8=0.8288, produced by VGP using CLASS (installed by CMB). k (h/Mpc)  P (Mpc/h)^3:
2.349016e-02 7.4474881746e+03
2.365008e-02 7.4590187689e+03
2.381007e-02 7.4704341708e+03
2.397013e-02 7.4814123207e+03
2.413026e-02 7.4923758471e+03
2.429048e-02 7.5022442214e+03
2.445076e-02 7.5121781575e+03
2.461113e-02 7.5218246697e+03
2.477157e-02 7.5311641510e+03
2.493210e-02 7.5400995273e+03
2.509271e-02 7.5491006556e+03
2.525341e-02 7.5571743897e+03
2.541419e-02 7.5653511024e+03
2.557507e-02 7.5730322236e+03
2.573603e-02 7.5810554817e+03
2.589709e-02 7.5883102790e+03
2.605824e-02 7.5948923718e+03
2.621949e-02 7.6015263555e+03
2.638084e-02 7.6079611116e+03
2.654229e-02 7.6141742837e+03
2.670384e-02 7.6199958285e+03
2.686550e-02 7.6255850400e+03
2.702726e-02 7.6307777661e+03
2.718914e-02 7.6359488063e+03
2.735112e-02 7.6406324660e+03
2.751323e-02 7.6451689786e+03
2.767545e-02 7.6493302545e+03
2.783779e-02 7.6536064406e+03
2.800025e-02 7.6572660648e+03
2.816284e-02 7.6607614482e+03
2.832555e-02 7.6641871778e+03
2.848840e-02 7.6671108589e+03
2.865138e-02 7.6698815746e+03
2.881449e-02 7.6724555789e+03
2.897775e-02 7.6747409788e+03
2.914114e-02 7.6768368294e+03
2.930469e-02 7.6786709816e+03
2.946838e-02 7.6802796670e+03
2.963222e-02 7.6816599947e+03
2.979622e-02 7.6829346580e+03
2.996038e-02 7.6839079789e+03
3.012470e-02 7.6845264226e+03
3.028918e-02 7.6849423453e+03
3.045384e-02 7.6852927594e+03
3.061867e-02 7.6854668327e+03
3.078367e-02 7.6852849901e+03
3.094886e-02 7.6850184025e+03
3.111423e-02 7.6845645024e+03
3.127979e-02 7.6837867437e+03
3.144555e-02 7.6828561951e+03
3.161150e-02 7.6818420556e+03
3.177765e-02 7.6805426618e+03
3.194401e-02 7.6788617484e+03
3.211059e-02 7.6771361963e+03
3.227738e-02 7.6754309268e+03
3.244439e-02 7.6733490496e+03
3.261163e-02 7.6711552447e+03
3.277909e-02 7.6685830276e+03
3.294680e-02 7.6659320921e+03
3.311475e-02 7.6631944135e+03
3.328294e-02 7.6602499821e+03
3.345139e-02 7.6571838311e+03
3.362010e-02 7.6538814945e+03
3.378907e-02 7.6504165940e+03
3.395832e-02 7.6466894504e+03
3.412784e-02 7.6430206565e+03
3.429765e-02 7.6390729543e+03
3.446775e-02 7.6349782938e+03
3.463815e-02 7.6305230647e+03
3.480885e-02 7.6262009534e+03
3.497987e-02 7.6214985716e+03
3.515120e-02 7.6166971247e+03
3.532286e-02 7.6118592243e+03
3.549486e-02 7.6069553517e+03
3.566720e-02 7.6016097267e+03
3.583989e-02 7.5964459581e+03
3.601294e-02 7.5909534239e+03
3.618636e-02 7.5852954018e+03
3.636016e-02 7.5795290556e+03
3.653434e-02 7.5734894906e+03
3.670892e-02 7.5674472449e+03
3.688391e-02 7.5614294590e+03
3.705931e-02 7.5550901173e+03
3.723515e-02 7.5486736434e+03
3.741141e-02 7.5420127838e+03
3.758813e-02 7.5352717852e+03
3.776530e-02 7.5283386955e+03
3.794295e-02 7.5214581929e+03
3.812108e-02 7.5144085843e+03
3.829970e-02 7.5071735665e+03
3.847884e-02 7.4998254044e+03
3.865849e-02 7.4923526248e+03
3.883868e-02 7.4847767010e+03
3.901941e-02 7.4770997755e+03
3.920071e-02 7.4691318829e+03
3.938259e-02 7.4612742215e+03
3.956506e-02 7.4533253759e+03
3.974814e-02 7.4450683222e+03
3.993184e-02 7.4368279198e+03
4.011619e-02 7.4284134547e+03
4.030119e-02 7.4199847250e+03
4.048688e-02 7.4113064236e+03
4.067325e-02 7.4025033289e+03
4.086034e-02 7.3937523814e+03
4.104817e-02 7.3847319876e+03
4.123675e-02 7.3756369657e+03
4.142611e-02 7.3665203330e+03
4.161626e-02 7.3571343586e+03
4.180724e-02 7.3479159323e+03
4.199906e-02 7.3383757223e+03
4.219174e-02 7.3287878632e+03
4.238533e-02 7.3189704880e+03
4.257983e-02 7.3091768479e+03
4.277527e-02 7.2993289340e+03
4.297170e-02 7.2893379896e+03
4.316912e-02 7.2791854600e+03
4.336759e-02 7.2689704028e+03
4.356711e-02 7.2585735978e+03
4.376774e-02 7.2483523698e+03
4.396950e-02 7.2377735151e+03
4.417242e-02 7.2272663864e+03
4.437655e-02 7.2163982535e+03
4.458193e-02 7.2054776924e+03
4.478858e-02 7.1945879899e+03
4.499656e-02 7.1834606622e+03
4.520591e-02 7.1725259070e+03
4.541667e-02 7.1611719956e+03
4.562889e-02 7.1498784005e+03
4.584262e-02 7.1383394127e+03
4.605791e-02 7.1267923064e+03
4.627481e-02 7.1151737657e+03
4.649339e-02 7.1032938306e+03
4.671369e-02 7.0915741990e+03
4.693578e-02 7.0794858815e+03
4.715973e-02 7.0673686589e+03
4.738560e-02 7.0552065204e+03
4.761346e-02 7.0427766748e+03
4.784339e-02 7.0303007722e+03
4.807547e-02 7.0177026529e+03
4.830978e-02 7.0049745705e+03
4.854640e-02 6.9921723498e+03
4.878543e-02 6.9793072999e+03
4.902695e-02 6.9662560025e+03
4.927109e-02 6.9528882970e+03
4.951793e-02 6.9397958984e+03
4.976760e-02 6.9260759521e+03
5.002021e-02 6.9126007827e+03
5.027590e-02 6.8986412899e+03
5.053478e-02 6.8849834018e+03
5.079702e-02 6.8708077040e+03
5.106275e-02 6.8565929994e+03
5.133215e-02 6.8421735472e+03
5.160538e-02 6.8276967898e+03
5.188262e-02 6.8127456501e+03
5.216407e-02 6.7981567437e+03
5.244994e-02 6.7829834066e+03
5.274046e-02 6.7677249556e+03
5.303585e-02 6.7522782495e+03
5.333639e-02 6.7364487959e+03
5.364234e-02 6.7206066243e+03
5.395401e-02 6.7044941191e+03
5.427171e-02 6.6880834752e+03
5.459579e-02 6.6714799103e+03
5.492664e-02 6.6544839548e+03
5.526465e-02 6.6374294138e+03
5.561026e-02 6.6198786275e+03
5.596397e-02 6.6022817015e+03
5.632631e-02 6.5842466373e+03
5.669783e-02 6.5658331357e+03
5.707919e-02 6.5470652755e+03
5.747108e-02 6.5278327631e+03
5.787426e-02 6.5082169381e+03
5.828959e-02 6.4882788874e+03
5.871801e-02 6.4678595734e+03
5.916057e-02 6.4468908046e+03
5.961844e-02 6.4252562589e+03
6.009293e-02 6.4032057812e+03
6.058552e-02 6.3803602288e+03
6.109789e-02 6.3570497968e+03
6.163191e-02 6.3328643780e+03
6.218976e-02 6.3078518708e+03
6.277388e-02 6.2819192457e+03
6.338712e-02 6.2547315493e+03
6.403275e-02 6.2270320986e+03
6.471457e-02 6.1976523472e+03
6.543701e-02 6.1669295091e+03
6.620528e-02 6.1346312198e+03
6.702551e-02 6.1005621664e+03
6.790497e-02 6.0644728080e+03
6.885233e-02 6.0259990368e+03
6.987793e-02 5.9848773050e+03
7.099414e-02 5.9402108513e+03
7.221578e-02 5.8914248936e+03
7.356047e-02 5.8391622080e+03
7.504893e-02 5.7801160610e+03
7.670505e-02 5.7149702052e+03
7.855525e-02 5.6423866270e+03
8.062688e-02 5.5596077473e+03
8.294491e-02 5.4657678914e+03
8.552693e-02 5.3583984685e+03
8.837711e-02 5.2374531761e+03
9.148181e-02 5.1014885575e+03
9.480986e-02 4.9527847004e+03
9.831856e-02 4.7934790497e+03
1.019627e-01 4.6272091887e+03
1.057020e-01 4.4591447190e+03
1.095051e-01 4.2927890593e+03
1.133495e-01 4.1325170904e+03
1.172199e-01 3.9813551787e+03
1.211065e-01 3.8411286675e+03
1.250031e-01 3.7127608982e+03
1.289059e-01 3.5958801317e+03
